Key,Source,Context,Changes,English,French,German,Klingon,Spanish
athleticsDesc,progression,Skill,KgNone,获得竞技技能后精力消耗速度变慢，您可以通过奔跑和拳击来获得技能点。,Ralentissez la perte d'endurance et retenez votre respiration plus longtemps en améliorant vos compétences en sport. Courez ou donnez des coups de poing pour améliorer cette compétence.,"Verringere den Ausdauer-Verlust und halte den Atem länger an, indem du die Athletik-Fertigkeit aufbaust. Erhöhe diese Fertigkeit durch Laufen oder Schlagen.",,La resistencia se reduce más lentamente y la respiración se aguanta más mientras aumenta tu habilidad en atletismo. Corre o da puñetazos para incrementar esta habilidad.
bladeWeapons,progression,Skill,KgNone,剑术,Armes à lame,Klingenwaffen,,Armas de hoja
bladeWeaponsDesc,progression,Skill,KgNone,使用刀剑类武器时可以造成更多伤害并且加快收获速度，您可以使用该类道具来获得技能点。,"Infligez davantage de dégâts avec les armes à lame et récoltez plus rapidement, le cas échéant. Obtenez cette compétence en utilisant des objets de ce groupe.","Verursache mehr Schaden mit Klingenwaffen. Sammle zudem gegebenenfalls schneller. Erhöhe die Fertigkeit, indem du Gegenstände aus dieser Kategorie benutzt.",,"Inflige más daño con armas de hoja y, si aplica, cosecha más rápido. Mejora tu habilidad usando objetos de este grupo."
bluntWeapons,progression,Skill,KgNone,钝器,Armes contondantes,Stumpfe Waffen,,Armas contundentes
bluntWeaponsDesc,progression,Skill,KgNone,使用钝器时可以造成更多伤害，您可以使用该类道具来获取技能点。,Infligez davantage de dégâts avec les armes contondantes. Obtenez cette compétence en utilisant des objets de ce groupe.,"Verursache mehr Schaden mit stumpfen Waffen. Erhöhe die Fertigkeit, indem du Gegenstände aus dieser Kategorie benutzt.",,Inflige más daño con armas contundentes. Mejora tu habilidad usando objetos de este grupo.
constructionTools,progression,Skill,KgNone,建筑工具,Outils de construction,Bauwerkzeuge,,Herramientas de construcción
constructionToolsDesc,progression,Skill,KgNone,"使用建筑工具（包括石斧、扳手、锤子和射钉枪）时可以造成更多伤害，同时还能够加快收获速度。您可以使用该类道具来获得技能点。","Infligez davantage de dégâts et récoltez plus rapidement avec les outils de construction, comme les haches de pierre, clés à molette, marteaux et pistolets à clous. Obtenez cette compétence en utilisant des objets de ce groupe.","Verursache mehr Schaden und sammle schneller mit Bauwerkzeugen, inklusive Steinaxt, Schraubenschlüssel, Hammer und Nagelpistole. Erhöhe die Fertigkeit, indem du Gegenstände aus dieser Kategorie benutzt.",,"Inflige más daño y cosecha más rápido con herramientas de construcción como el hacha de piedra, la llave, el mazo y la pistola de clavos. Mejora tu habilidad usando objetos de este grupo."
decapitator,progression,Skill,KgNone,刽子手,Le décapiteur,Der Enthaupter,,El Decapitador
fastEddie,progression,Skill,KgNone,快速搜刮,Eddie la fusée,Schneller Eddie,,Eddie el Veloz
fastEddieDesc,progression,Skill,KgNone,该天赋每级增加25%的搜刮速度。,"Grâce à cet avantage, pillez 25 % plus vite à chaque rang !",Plündere mit jedem Rang dieser Eigenschaft 25 % schneller!,,¡Saquea un 25 % más rápido con cada nivel de este beneficio!
healthNut,progression,Skill,KgNone,养生专家,Cinglé de santé,Gesundheits-Freak,,Fanático de la salud
knifeGuy,progression,Skill,KgNone,刀客,Homme à lames,Messerjunge,,Chico de los cuchillos
knifeGuyDesc,progression,Skill,KgNone,他是个真正的刀客，每升一级刀剑类伤害和刺击时间都会获得提升。,C'est un véritable homme à lames. Infligez davantage de dégâts avec les lames et poignardez un peu plus longtemps à chaque rang.,Er ist ein richtiger Messerjunge. Mit jedem Rang machst du mehr Schaden mit Klingenwaffen und stichst länger.,,Le gustan mucho los cuchillos. Inflige más daño con armas afiladas y apuñala durante más tiempo con cada nivel.
leatherworking,progression,Skill,KgNone,皮革加工,Travail du cuir,Lederverarbeitung,,Peletería
leatherworkingDesc,progression,Skill,KgNone,更加有效率地制造皮质护甲，减少修理损失并且降低修复材料用量，您可以通过制造或者修理来获取技能点。,Fabriquez des vêtements en peau de bête ou en cuir plus rapidement et de meilleure qualité. Diminuez les pénalités de réparation et utilisez moins d'objets de réparation. Obtenez cette compétence en fabriquant et en réparant des objets de ce groupe.,"Fertige Tierhaut- oder Lederkleidung schneller und von besserer Qualität. Senke Reparaturabzüge und nutze weniger Reparaturgegenstände. Erhalte die Fertigkeit, indem du Gegenstände aus dieser Kategorie fertigst und reparierst.",,Fabrica ropa de piel o de cuero más rápido y con mejor calidad. Disminuye los castigos de reparación y usa menos objetos de reparación. Mejora tu habilidad al fabricar y reparar objetos de este grupo.
lightArmor,progression,Skill,KgNone,轻甲技能,Armure légère,Leichte Rüstung,,Armadura ligera
lightArmorDesc,progression,Skill,KgNone,在穿戴轻护甲时，可以受到更少的伤害，您可以使用该类道具来获取技能点。,Recevez moins de dégâts lorsque vous portez des vêtements en peau de bête ou en cuir. Obtenez cette compétence en subissant des dégâts lorsque vous portez des objets de ce groupe.,"Erleide weniger Schaden während du Tierhaut- und Lederkleidung trägst. Erhalte diese Fertigkeit, indem du Schaden erleidest, während du Gegenstände aus dieser Kategorie trägst.",,Recibe menos daño al vestir ropa de piel o de cuero. Mejora tu habilidad recibiendo daño mientras vistes objetos de este grupo.
medicine,progression,Skill,KgNone,医疗用品,Médecine,Medizin,,Medicina
medicineDesc,progression,Skill,KgNone,使用恢复物品时可以获得更多的生命值，您可以使用该类道具来获得技能点。,Obtenez davantage de santé avec les remèdes à appliquer et à consommer. Obtenez cette compétence en utilisant des objets de ce groupe.,"Heile mehr Gesundheit mit örtlichen und Verbrauchsheilmitteln. Erhalte die Fertigkeit, indem du Gegenstände aus dieser Kategorie benutzt.",,Consigue más salud de remedios tópicos o consumibles. Mejora tu habilidad usando objetos de este grupo.
miner69er,progression,Skill,KgNone,69人矿工团,Mine de rien,Bergarbeitermeister,,Minero 69
miningTools,progression,Skill,KgNone,采矿工具,Outils miniers,Bergbauwerkzeuge,,Herramientas de minería
miningToolsDesc,progression,Skill,KgNone,使用采矿工具时可以造成更多伤害，并且能够加快资源采集速度。您可以使用该类道具来获得技能点。,Infligez davantage de dégâts avec les outils miniers et récoltez les ressources plus rapidement. Obtenez cette compétence en utilisant des objets de ce groupe.,"Verursache mehr Schaden mit Bergbauwerkzeugen und baue Rohstoffe schneller ab. Erhöhe die Fertigkeit, indem du Gegenstände aus dieser Kategorie benutzt.",,Inflige más daño con herramientas de minería y cosecha recursos más rápido.Mejora tu habilidad usando objetos de este grupo.
pistols,progression,Skill,KgNone,手枪技能,Pistolets,Faustfeuerwaffen,,Revólveres
pistolsDesc,progression,Skill,KgNone,使用手枪时可以造成更多伤害，您可以使用该类道具来获得技能点。,Infligez davantage de dégâts avec les armes de poing. Obtenez cette compétence en utilisant des objets de ce groupe.,"Verursache mehr Schaden mit Handfeuerwaffen. Erhalte die Fertigkeit, indem du Waffen aus dieser Kategorie benutzt.",,Inflige más daño con armas cortas. Mejora tu habilidad usando objetos de este grupo.
pummelPeteDesc,progression,Skill,KgNone,钝器造成的伤害更高，并且挥击钝器更容易，技术更好。,Les armes contondantes infligent davantage de dégâts et il est plus facile de s'en servir avec une meilleure technique.,"Mit einer besseren Technik verursachen stumpfe Waffen mehr Schaden und es ist einfacher, sie zu schwingen.",,Los instrumentos contundentes infligen más daño y su intercambio es más fácil y con mejor técnica.
qualityJoe,progression,Skill,KgNone,品质点数,Un homme de qualité,Qualitäts-Joe,,Sello de calidad Joe
qualityJoeDesc,progression,Skill,KgNone,"在寻找物品时增加25，50，或100点品质点数，此类天赋只能购买。","Ajoute 25, 50 ou 100 points de qualité aux objets trouvés. Cet avantage peut uniquement être acheté.","Fügt gefundenen Gegenständen 25, 50 oder 100 Qualitätspunkte hinzu. Diese Eigenschaft kann nur gekauft werden.",,"Agrega 25, 50 o 100 puntos de calidad a los objetos encontrados. Este beneficio solo se puede comprar."
quickerCrafting,progression,Skill,KgNone,快速制作,Fabrication plus rapide,Schneller fertigen,,Fabricación más rápida
quickerCraftingDesc,progression,Skill,KgNone,每升一级，制作物品的时间减少10%。,Réduit la durée de fabrication d'objets de 10 % à chaque rang.,Senkt die Dauer für das Fertigen von Gegenständen um 10 % pro Rang.,,Reduce el tiempo para fabricar objetos en un 10 % por nivel.
rifles,progression,Skill,KgNone,枪械技能,Fusils,Gewehre,,Rifles
riflesDesc,progression,Skill,KgNone,在使用步枪或者冲锋枪时可以造成更多伤害，您可以使用该类道具来获得技能点。,Infligez davantage de dégâts avec les fusils et fusils d'assaut. Obtenez cette compétence en utilisant des objets de ce groupe.,"Verursache mehr Schaden mit Gewehren und Sturmgewehren. Erhalte die Fertigkeit, indem du Waffen aus dieser Kategorie benutzt.",,Inflige más daño con rifles y rifles de asalto. Mejora tu habilidad usando objetos de este grupo.
runForestRunDesc,progression,Skill,KgNone,每升一级，精力消耗减少10%。,Courir consomme 10 % d'endurance en moins par rang.,Laufen verbraucht pro Rang 10 % weniger Ausdauer.,,Correr consume un 10 % menos de resistencia por nivel.
scavenging,progression,Skill,KgNone,扫荡技能,Glanage,Plünderung,,Carroñar
scavengingDesc,progression,Skill,KgNone,加快掠夺速度并且可以提高掠夺的成功几率，您可以通过打开未打开过的箱子来获得技能点。,"Soyez le maître de la débrouille, pillez plus rapidement et obtenez un pourcentage de chance plus élevé de remporter un butin plus intéressant. Obtenez cette compétence en ouvrant les dépôts de butin intacts.",Sei der Meisterschnorrer und plündere schneller. Erhalte zudem eine höhere Prozentchance auf bessere Beute. Erhalte die Fertigkeit durch das Öffnen von unberührten Behältern.,,Sé el maestro de la gorronería: saquea más rápido y obtén un % de probabilidad más alto de conseguir mejores botines. Mejora tu habilidad abriendo contenedores de botín sin tocar.
shotguns,progression,Skill,KgNone,霰弹枪技能,Fusils à pompe,Schrotflinten,,Escopetas
shotgunsDesc,progression,Skill,KgNone,使用霰弹枪时可以造成更多的伤害，您可以使用该类道具获得技能点。,Infligez davantage de dégâts avec les armes dont les munitions se dispersent. Obtenez cette compétence en utilisant des objets de ce groupe.,"Verursache mehr Schaden mit Streuwaffen. Erhalte die Fertigkeit, indem du Waffen aus dieser Kategorie benutzt.",,Inflige más daño con armas expansivas. Mejora tu habilidad usando objetos de este grupo.
shotgunShellCrafting,progression,Skill,KgNone,制作散弹枪弹片,Fabrication de cartouches de fusil à pompe,Handwerk – Flintenmunition,,Fabricación de cartuchos de escopeta.
steelSmithing,progression,Skill,KgNone,钢艺匠人,Forgeron d'acier,Stahlschmieden,,Forja de acero
steelSmithingDesc,progression,Skill,EnChanged,解锁钢艺匠人技能。用坩埚扩展熔炉能制作锻钢和防弹玻璃。,"Déverrouille la compétence de forgeron d'acier. Agrandit la forge pour créer des lingots d'acier, des outils en acier, des portes de chambre forte et plus encore.","Schaltet das Stahlschmieden frei. Erweitere die Schmiede, um Stahlbarren, Stahlwerkzeuge, Tresortüren und mehr zu schmieden.",,"Desbloquea la forja de acero. Expande la forja para crear lingotes de acero, herramientas de acero, puertas para bóvedas y más."
tailoring,progression,Skill,KgNone,裁缝技能,Confection,Schneiderei,,Sastrería
tailoringDesc,progression,Skill,KgNone,更加有效率地制造布质护甲，减少修理损失并且从修理工具包中获得更多，您可以通过制造或者修理来获取技能点。,Fabriquez des vêtements en fibres végétales ou en tissu plus rapidement et de meilleure qualité. Diminuez les pénalités de réparation et obtenez davantage de kits de réparation. Obtenez cette compétence en fabriquant et en réparant des objets de ce groupe.,"Fertige Pflanzenfaser- oder Stoffkleidung schneller und von besserer Qualität. Senke die Reparaturabzüge und hole mehr aus deinen Reparaturkits heraus. Erhalte die Fertigkeit, indem du Gegenstände aus dieser Kategorie fertigst und reparierst.",,Fabrica fibra vegetal o tejidos para ropa más rápido y con mejor calidad. Disminuye los castigos de reparación y otorga más kits de reparación. Mejora tu habilidad fabricando y reparando objetos de este grupo.
theCamel,progression,Skill,KgNone,储水技能,Le chameau,Das Kamel,,El camello
theCamelDesc,progression,Skill,KgNone,不再容易感到口渴，也不再需要喝很多的水。,"Ralentit votre soif, vous n'avez pas besoin de boire tant que ça.",Du wirst langsamer durstig und musst somit weniger trinken.,,Disminuye la sed para que no tengas que beber tanto.
theDecapitatorDesc,progression,Skill,KgNone,"使用刀剑类武器时，每升一级，斩首或肢解健康度僵尸的几率增大。",Augmente les chances de démembrer ou de décapiter un zombie à chaque rang avec une arme à lame.,"Erhöht mit jedem Rang die Chance, ein Zombie mit einer Klingenwaffe zu zergliedern oder zu enthaupten.",,Incrementa la probabilidad de desmembrar o decapitar a un zombi con cada nivel usando un arma de hoja.
theFixer,progression,Skill,KgNone,修复技能,Le réparateur,Der Reparaturmeister,,El reparador
theFixerDesc,progression,Skill,KgNone,"每升一级都会减少修复耗时、材料消耗并增加耐久度。","Réduit le temps de réparation, la quantité de matériaux de réparation utilisés et la durabilité perdue au fil des rangs.","Senkt pro Rang die Reparaturzeit, wie viele Materialien nötig sind und wie viel Haltbarkeit nach jeder Reparatur verloren geht.",,"Reduce el tiempo de reparación, la cantidad de materiales necesarios para reparar y la durabilidad perdida con cada nivel."
theSurvivor,progression,Skill,KgNone,生存技能,Le survivant,Der Überlebende,,El sobreviviente
theSurvivorDesc,progression,Skill,KgNone,降低新陈代谢，这样一来你就不需要频繁进食，并且做任何事都能增加健康度！,"Ralentit votre métabolisme, vous n'avez pas besoin de manger aussi souvent. Tout ce que vous faites augmente votre bien-être !","Verlangsamt den Metabolismus, damit du seltener essen musst. Erhalte mehr Wohlbefinden durch alles, was du tust!",,Retrasa el metabolismo para que no tengas que comer tanto. ¡Obtén más bienestar por cada cosa que hagas!
treasureHunter,progression,Skill,KgNone,宝物猎人,Chasseur de trésors,Schatzsucher,,Cazador de tesoros
treasureHunterDesc,progression,Skill,KgNone,哟吼，伙计们！提高指南针搜寻宝藏的能力。,"Ohé, moussaillons ! Améliorez votre boussole de repérage de trésor et devenez un meilleur chasseur de trésor.",Ahoi Freundchen! Verbessere die Schatzsuchfunktion deines Kompasses und werde ein besserer Schatzsucher.,,"¡Arrr, grumetes! Mejora el seguimiento de tesoros de tu brújula y mejora tu habilidad para encontrar tesoros."
